sentiment,headline,url
-0.997946321964264,Trump's ... groups,https://edition.cnn.com/2017/11/18/politics/elephant-trophy-reversal-reactions/index.html
0.9978675246238708,Trump ... immigration,https://edition.cnn.com/2018/01/04/politics/trump-meeting-republicans-immigration/index.html
-0.9974104762077332,White ... attack,https://edition.cnn.com/2018/01/03/politics/steve-bannon-white-house-war/index.html
-0.998059630393982,White ... Wing,https://edition.cnn.com/2018/01/04/politics/white-house-west-wing-phone-policy/index.html
0.9918192625045776,Inside ... forest',https://edition.cnn.com/2018/01/03/health/japan-suicide-forest-intl/index.html
0.9679155349731444,Does ... exist?,https://edition.cnn.com/2018/01/04/opinions/alien-life-opinion-lincoln/index.html
0.997322916984558,Cate ... jury,https://edition.cnn.com/2018/01/04/entertainment/cate-blanchett-president-cannes-film-festival-jury/index.html
-0.9938718676567078,Trump's ... ranked,https://edition.cnn.com/2018/01/04/politics/donald-trump-steve-bannon-break-ups/index.html
-0.9985015988349916,Iran ... Europe,https://edition.cnn.com/2018/01/04/politics/us-europe-divided-over-iran-protests/index.html
-0.9993324875831604,Donald ... levels,https://edition.cnn.com/2018/01/04/politics/chaos-trump/index.html
-0.9785570502281188,What ... strike,https://edition.cnn.com/2018/01/03/politics/trump-nuclear-football-explainer/index.html
-0.9990482330322266,Iran ... app,https://edition.cnn.com/2018/01/03/middleeast/iran-protests-social-media-ban-intl/index.html
-0.99831885099411,Scaramucci ... return,https://edition.cnn.com/2018/01/04/politics/anthony-scaramucci-white-house-cnntv/index.html
-0.9942721128463744,Kasich: ... down',https://edition.cnn.com/2018/01/03/politics/lead-jake-tapper-gov-john-kasich-trump-white-house/index.html
-0.9945759773254396,18 ... say,https://edition.cnn.com/2018/01/04/africa/south-africa-train-crash-intl/index.html
0.98524272441864,#TBT: ... elected,https://edition.cnn.com/2018/01/04/politics/tbt-george-hw-bush-electoral-vote-count/index.html
0.9983765482902528,Republicans ... seat,https://edition.cnn.com/2018/01/04/politics/virginia-house-drawing/index.html
0.9912601113319396,Scaramucci ... like',https://edition.cnn.com/2018/01/04/politics/anthony-scaramucci-wolff-new-day-cnntv/index.html
